Wall time,Step,Value
1623000676.049152,3009,-665.883056640625
1623000684.035268,3011,-656.1309204101562
1623000700.226084,3015,-663.13427734375
1623000704.246591,3016,-659.18505859375
1623000748.691732,3027,-657.7518310546875
1623000760.684022,3030,-656.8458251953125
1623000792.490302,3038,-665.9834594726562
1623000804.377163,3041,-661.7074584960938
1623000839.956527,3050,-667.2517700195312
1623000899.245482,3065,-662.8751220703125
1623000915.061282,3069,-665.7119140625
1623000922.949669,3071,-665.2883911132812
1623000983.086893,3086,-677.9310302734375
1623001035.841293,3099,-657.8407592773438
1623001129.191057,3122,-656.7308349609375
1623001188.728666,3137,-665.3386840820312
1623001192.697102,3138,-658.0619506835938
1623001220.577561,3145,-657.3721923828125
1623001240.291893,3150,-658.8082885742188
1623001260.083664,3155,-653.1060791015625
1623001275.914423,3159,-663.0664672851562
1623001283.844348,3161,-663.771728515625
1623001347.111992,3177,-656.8300170898438
1623001391.069998,3188,-655.2103881835938
1623001419.457117,3195,-651.8956298828125
1623001423.493929,3196,-653.7177124023438
1623001451.929782,3203,-651.9278564453125
1623001463.892878,3206,-651.2512817382812
1623001559.009663,3230,-649.552490234375
1623001570.905671,3233,-651.7174072265625
1623001599.057273,3240,-650.5853271484375
1623001611.05533,3243,-650.92431640625
1623001615.088575,3244,-650.26318359375
1623001623.206576,3246,-652.1880493164062
1623001627.289346,3247,-649.9969482421875
1623001708.003547,3267,-665.0999755859375
1623001728.398946,3272,-650.9112548828125
1623001764.811493,3281,-650.5582885742188
1623001772.777154,3283,-656.1694946289062
1623001860.31996,3305,-652.09423828125
1623001892.649248,3313,-649.4239501953125
1623001948.601203,3327,-649.8554077148438
1623001952.594224,3328,-650.1505737304688
1623001972.695012,3333,-650.4652709960938
1623001992.842503,3338,-651.8090209960938
1623002020.926762,3345,-649.4283447265625
1623002137.785461,3374,-652.5415649414062
1623002145.918911,3376,-653.0527954101562
1623002154.053135,3378,-651.9292602539062
1623002186.60118,3386,-649.837890625
1623002255.031644,3403,-657.7454833984375
1623002274.759746,3408,-647.1998901367188
1623002362.860649,3430,-654.0020751953125
1623002374.779387,3433,-649.4640502929688
1623002394.561833,3438,-649.6439819335938
1623002422.322705,3445,-649.6056518554688
1623002438.149989,3449,-648.977783203125
1623002446.082058,3451,-653.7848510742188
1623002470.403706,3457,-643.92138671875
1623002474.439633,3458,-654.8212280273438
1623002498.202704,3464,-654.8822631835938
1623002525.963651,3471,-644.4856567382812
1623002549.736563,3477,-647.9334716796875
1623002561.884961,3480,-649.2506713867188
1623002630.068232,3497,-652.1893920898438
1623002638.100346,3499,-651.0162963867188
1623002678.470511,3509,-650.4381713867188
1623002690.571639,3512,-650.4022827148438
1623002719.068611,3519,-645.1801147460938
1623002783.654417,3535,-650.9237060546875
1623002791.892351,3537,-646.39013671875
1623002816.006034,3543,-650.2659912109375
1623002832.026693,3547,-651.4967651367188
1623002840.033603,3549,-650.5634155273438
1623002896.160625,3563,-648.744873046875
1623002963.862383,3580,-646.583984375
1623003012.15338,3592,-647.0363159179688
1623003044.548537,3600,-657.6190795898438
