Wall time,Step,Value
1622988828.822579,4,99.83922576904297
1622988881.442865,18,112.28753662109375
1622988965.043375,40,34.59957504272461
1622988992.004433,47,63.921051025390625
1622988995.821193,48,73.193603515625
1622989048.726711,62,94.05191802978516
1622989052.586943,63,61.13614273071289
1622989067.974003,67,77.6742172241211
1622989083.248836,71,71.8109130859375
1622989106.419516,77,138.92581176757812
1622989125.634924,82,66.75424194335938
1622989152.622564,89,65.3094482421875
1622989191.344626,99,106.05256652832031
1622989207.074987,103,149.16299438476562
1622989222.301177,107,41.10358428955078
1622989275.818909,121,52.07631301879883
1622989291.181655,125,117.01719665527344
1622989295.057715,126,84.09883117675781
1622989302.719089,128,107.34949493408203
1622989310.258914,130,63.064186096191406
1622989363.408873,144,110.21509552001953
1622989374.831449,147,123.8867416381836
1622989413.179084,157,60.376060485839844
1622989424.56893,160,63.09796905517578
1622989432.207643,162,55.402587890625
1622989439.96039,164,61.94312286376953
1622989470.675635,172,86.02532958984375
1622989489.821497,177,96.96812438964844
1622989543.312132,191,119.40650939941406
1622989589.990657,203,123.81224822998047
1622989597.640677,205,80.76673126220703
1622989628.096357,213,84.68794250488281
1622989688.782914,229,93.26899719238281
1622989745.638797,244,117.533935546875
1622989749.391654,245,89.7475814819336
1622989799.712299,258,57.04198455810547
1622989803.573746,259,86.77027130126953
1622989849.653807,271,72.59612274169922
1622989861.223256,274,63.53834533691406
1622989891.696394,282,71.8425521850586
1622989903.038121,285,41.03813552856445
1622989940.885949,295,68.6306381225586
1622989990.552354,308,99.23238372802734
1622990021.011231,316,74.51134490966797
1622990032.415322,319,18.872722625732422
1622990043.794968,322,71.74202728271484
1622990132.406355,345,60.27122116088867
1622990136.274834,346,22.408235549926758
1622990182.734212,358,58.600128173828125
1622990205.937202,364,16.922727584838867
1622990209.881082,365,10.362098693847656
1622990213.776049,366,45.09976577758789
1622990259.81975,378,17.73314094543457
1622990290.246095,386,10.876958847045898
1622990305.994401,390,64.86458587646484
1622990313.824913,392,79.5311050415039
1622990353.104916,402,44.34772872924805
1622990360.808804,404,20.081151962280273
1622990403.371421,415,50.600669860839844
1622990430.396894,422,93.58927154541016
1622990483.933865,436,63.621944427490234
1622990487.711007,437,53.73832321166992
1622990495.457396,439,61.287811279296875
1622990522.799497,446,45.710533142089844
1622990580.77932,461,83.98282623291016
1622990596.259467,465,56.10858154296875
1622990631.164782,474,18.075397491455078
1622990635.025722,475,101.4607925415039
1622990654.686257,480,18.75296401977539
1622990658.606575,481,11.089936256408691
1622990682.15448,487,48.38682174682617
1622990772.965385,510,66.11042785644531
1622990780.813949,512,61.281890869140625
1622990784.716532,513,16.53026008605957
1622990788.899429,514,66.5555648803711
1622990800.661184,517,58.61342239379883
1622990808.533857,519,13.964337348937988
1622990862.855153,533,11.216363906860352
1622990866.721554,534,10.850725173950195
1622990874.375078,536,18.169044494628906
1622990882.038098,538,10.56646728515625
1622990889.702777,540,48.87029266357422
1622990905.166162,544,11.05847454071045
1622990912.92781,546,49.86650466918945
1622990936.253541,552,62.995880126953125
1622990951.767776,556,9.660806655883789
1622990975.124387,562,13.611355781555176
1622990982.888505,564,9.159858703613281
1622990998.428052,568,17.49135971069336
1622991060.546267,584,13.036749839782715
1622991083.596238,590,19.952346801757812
1622991098.976317,594,16.19268798828125
1622991106.674325,596,36.634193420410156
1622991176.156,614,26.398786544799805
1622991211.674497,623,39.1144905090332
1622991231.34375,628,14.87382984161377
1622991235.312042,629,13.05159854888916
1622991266.862933,637,12.89037036895752
1622991290.245521,643,22.807100296020508
1622991294.116253,644,11.330647468566895
1622991348.756735,658,11.074318885803223
1622991383.866158,667,60.70902633666992
1622991415.510644,675,55.24433135986328
1622991419.44942,676,46.1192741394043
1622991482.737962,692,10.074758529663086
1622991490.474773,694,12.927362442016602
1622991596.335304,721,13.20384693145752
1622991612.194206,725,58.59183120727539
1622991624.070416,728,12.745246887207031
1622991635.982472,731,10.489664077758789
1622991687.197494,744,11.21910572052002
1622991766.323492,764,39.76298522949219
1622991810.032009,775,11.524218559265137
1622991814.01614,776,15.206955909729004
1622991837.786194,782,110.87528991699219
1622991861.601091,788,73.71056365966797
1622991924.995231,804,11.051220893859863
1622991928.844307,805,14.15910530090332
1622991936.560883,807,10.671343803405762
1622991983.038145,819,14.272096633911133
1622992033.629091,832,12.982177734375
1622992131.439577,857,9.82766056060791
1622992151.302079,862,68.58714294433594
1622992167.087348,866,10.853676795959473
1622992186.668632,871,17.41990089416504
1622992245.0496,886,17.677371978759766
1622992287.710796,897,13.808862686157227
1622992303.895547,901,20.877351760864258
1622992417.262751,930,13.58487606048584
1622992425.150282,932,19.19196319580078
1622992464.669482,942,10.064796447753906
1622992492.298744,949,11.28271770477295
1622992546.820276,963,13.868386268615723
1622992689.112803,999,13.935729026794434
1622992701.158111,1002,9.51923656463623
1622992708.961253,1004,11.023716926574707
1622992751.702032,1015,30.591094970703125
1622992778.893677,1022,18.02469253540039
1622992794.445501,1026,15.022890090942383
1622992802.231414,1028,9.32981014251709
1622992837.27181,1037,89.23311614990234
1622992911.163254,1056,12.337789535522461
1622992965.774677,1070,10.230220794677734
1622992969.677467,1071,13.436624526977539
1622992977.478567,1073,12.595170974731445
1622992993.048946,1077,17.436412811279297
1622993028.566126,1086,15.119532585144043
1622993075.205885,1098,11.501594543457031
1622993091.045084,1102,15.126866340637207
1622993098.831694,1104,14.90181827545166
1622993110.438096,1107,44.79656219482422
1622993118.223694,1109,17.550676345825195
1622993126.010229,1111,35.4664306640625
1622993165.379251,1121,12.896909713745117
1622993181.338013,1125,15.347760200500488
1622993209.072919,1132,10.412409782409668
1622993216.913036,1134,9.199203491210938
1622993236.580625,1139,43.332183837890625
1622993264.190879,1146,13.52291202545166
1622993283.885123,1151,9.474154472351074
1622993287.865478,1152,10.290122985839844
1622993335.201905,1164,39.423011779785156
1622993374.566637,1174,12.851577758789062
1622993382.426987,1176,10.041902542114258
