Wall time,Step,Value
1622265690.232827,0,-0.07743916660547256
1622265690.233607,1,-0.305215060710907
1622265690.234293,2,-0.6682593822479248
1622265690.234927,3,-1.1537551879882812
1622265690.235737,4,-1.7567126750946045
1622265690.236476,5,-2.4708781242370605
1622265690.237318,6,-3.2888028621673584
1622265690.238541,7,-4.201925754547119
1622265690.239755,8,-5.200669288635254
1622265690.240551,9,-6.274550914764404
1622265690.241268,10,-7.412299633026123
1622265690.247642,11,-8.601984977722168
1622265690.248278,12,-9.831158638000488
1622265690.248873,13,-11.086987495422363
1622265690.249456,14,-12.356407165527344
1622265690.250042,15,-13.626261711120605
1622265690.250622,16,-14.883451461791992
1622265690.251921,17,-16.115070343017578
1622265690.252506,18,-17.308544158935547
1622265690.253092,19,-18.451753616333008
1622265690.253674,20,-19.533153533935547
1622265690.254357,21,-20.541881561279297
1622265690.256142,22,-21.467859268188477
1622265690.256754,23,-22.301868438720703
1622265690.257313,24,-23.03563690185547
1622265690.257836,25,-23.661897659301758
1622265690.258354,26,-24.174440383911133
1622265690.258898,27,-24.568164825439453
1622265690.259458,28,-24.839109420776367
1622265690.259995,29,-24.984477996826172
1622265690.260506,30,-25.002666473388672
1622265690.261026,31,-24.893268585205078
1622265690.261539,32,-24.657085418701172
1622265690.263284,33,-24.296119689941406
1622265690.263781,34,-23.813573837280273
1622265690.264283,35,-23.21382713317871
1622265690.264769,36,-22.502410888671875
1622265690.265254,37,-21.68598175048828
1622265690.265738,38,-20.772268295288086
1622265690.266229,39,-19.770021438598633
1622265690.266714,40,-18.688949584960938
1622265690.267507,41,-17.539640426635742
1622265690.268477,42,-16.333463668823242
1622265690.269723,43,-15.08248233795166
1622265690.272339,44,-13.799324035644531
1622265690.273221,45,-12.4970703125
1622265690.274028,46,-11.189111709594727
1622265690.274754,47,-9.88901138305664
1622265690.275551,48,-8.610358238220215
1622265690.276397,49,-7.366610527038574
1622265690.277268,50,-6.170948028564453
1622265690.278135,51,-5.036118507385254
1622265690.278854,52,-3.9742891788482666
1622265690.279503,53,-2.9969065189361572
1622265690.280125,54,-2.1145620346069336
1622265690.281929,55,-1.3368678092956543
1622265690.282537,56,-0.6723455786705017
1622265690.283153,57,-0.12832683324813843
1622265690.283707,58,0.2891322076320648
1622265690.284265,59,0.5753207802772522
1622265690.284798,60,0.7269288897514343
1622265690.285323,61,0.7420862317085266
1622265690.28584,62,0.6203858852386475
1622265690.286351,63,0.3628910779953003
1622265690.286866,64,-0.027874194085597992
1622265690.287351,65,-0.5479505062103271
1622265690.288956,66,-1.191985011100769
1622265690.289531,67,-1.9532896280288696
1622265690.290089,68,-2.823914051055908
1622265690.290602,69,-3.7947349548339844
1622265690.291125,70,-4.8555588722229
1622265690.291622,71,-5.995238780975342
1622265690.292214,72,-7.20180082321167
1622265690.29282,73,-8.462583541870117
1622265690.293458,74,-9.764381408691406
1622265690.294052,75,-11.093600273132324
1622265690.294599,76,-12.436407089233398
1622265690.296433,77,-13.778887748718262
1622265690.297003,78,-15.107200622558594
1622265690.297543,79,-16.40772247314453
1622265690.298077,80,-17.667194366455078
1622265690.298588,81,-18.872852325439453
1622265690.299205,82,-20.012554168701172
1622265690.299732,83,-21.074886322021484
1622265690.300343,84,-22.049274444580078
1622265690.300956,85,-22.92605972290039
1622265690.301496,86,-23.69658660888672
1622265690.302058,87,-24.3532657623291
1622265690.303853,88,-24.889619827270508
1622265690.304434,89,-25.300342559814453
1622265690.304998,90,-25.58132553100586
1622265690.30551,91,-25.72968101501465
1622265690.306039,92,-25.743776321411133
1622265690.306535,93,-25.62322998046875
1622265690.30704,94,-25.368927001953125
1622265690.307532,95,-24.983013153076172
1622265690.308034,96,-24.468889236450195
1622265690.308546,97,-23.831193923950195
1622265690.30908,98,-23.075777053833008
1622265690.310792,99,-22.209667205810547
1622265690.31138,100,-21.24102783203125
