Wall time,Step,Value
1621397201.371103,5,150.81121826171875
1621397249.29799,18,193.756103515625
1621397271.019855,24,159.15374755859375
1621397332.949389,40,130.17617797851562
1621397341.307498,42,180.98208618164062
1621397353.922498,45,241.7215576171875
1621397362.382075,47,127.430419921875
1621397387.70546,53,45.142333984375
1621397400.543144,56,73.5657958984375
1621397467.549731,71,-101.03741455078125
1621397479.03818,74,-20.910308837890625
1621397497.391298,79,-37.523223876953125
1621397552.639099,94,44.7159423828125
1621397588.619862,102,245.263916015625
1621397599.524572,105,74.65533447265625
1621397603.220079,106,-55.49951171875
1621397628.864015,113,64.74725341796875
1621397676.383318,126,443.02886962890625
1621397724.010358,139,73.94369506835938
1621397766.785667,150,21.1295166015625
1621397785.700517,155,-80.62796020507812
1621397796.979501,158,-98.95718383789062
1621397830.842594,167,-101.17655944824219
1621397834.597214,168,29.61419677734375
1621397872.132011,178,56.34112548828125
1621397890.740108,183,-0.544891357421875
1621397898.199328,185,148.21823120117188
1621397901.942545,186,-62.53392028808594
1621397916.791457,190,108.82180786132812
1621397946.471989,198,113.18096923828125
1621397982.567802,206,-12.302703857421875
1621397986.289768,207,69.81060791015625
1621398004.604272,212,87.41793823242188
1621398051.688131,223,-10.690391540527344
1621398077.416379,229,241.71514892578125
1621398095.910538,234,-0.68853759765625
1621398106.972744,237,176.12094116210938
1621398151.86993,249,169.3544921875
1621398177.30655,255,146.07565307617188
1621398198.723143,260,65.66566467285156
1621398228.762878,267,-80.41934204101562
1621398245.925501,271,184.96063232421875
1621398254.479466,273,-13.9520263671875
1621398336.340068,292,-50.2987060546875
1621398358.755378,297,10.19061279296875
1621398363.096,298,-16.5875244140625
1621398389.918731,303,14.028915405273438
1621398411.486875,308,129.90216064453125
1621398420.061863,310,92.64112854003906
1621398454.613572,318,220.90011596679688
1621398458.975659,319,10.789596557617188
1621398489.24787,326,111.0650634765625
1621398506.507197,330,105.74766540527344
1621398545.266817,339,246.6988983154297
1621398579.714207,347,83.29043579101562
1621398643.869987,363,46.825408935546875
1621398658.707728,367,139.980712890625
1621398695.996904,377,47.36627197265625
1621398703.436308,379,91.0479736328125
1621398871.753969,421,-4.580047607421875
1621398875.645859,422,86.951416015625
1621398883.29236,424,193.9158935546875
1621398906.359497,430,67.74490356445312
1621398945.978551,439,139.15960693359375
1621398954.877936,441,128.6419677734375
1621398959.301908,442,100.37637329101562
1621398972.652387,445,72.06356811523438
1621398999.202834,451,113.31304931640625
1621399038.806895,460,143.82830810546875
1621399052.109085,463,5.048004150390625
1621399056.612602,464,108.89230346679688
1621399100.256399,474,64.95281982421875
1621399172.884502,491,113.92950439453125
1621399181.819957,493,-0.2273101806640625
1621399244.984801,507,158.31256103515625
1621399264.197239,512,100.38055419921875
1621399271.902669,514,203.36849975585938
1621399284.594307,517,108.96371459960938
1621399316.429114,525,213.80072021484375
1621399338.832942,531,234.44210815429688
1621399346.311631,533,199.04766845703125
1621399357.440676,536,141.84033203125
1621399379.919359,542,89.49371337890625
1621399401.820892,547,132.41165161132812
1621399445.391015,557,182.63119506835938
1621399469.47809,563,138.59959411621094
1621399496.069678,569,135.83297729492188
1621399513.762313,573,165.121826171875
1621399539.801773,579,152.515380859375
1621399548.582549,581,161.84934997558594
1621399552.972472,582,87.2109375
1621399561.745318,584,139.117919921875
1621399570.615169,586,188.36123657226562
1621399575.005381,587,196.26559448242188
1621399597.007547,592,129.77178955078125
1621399601.416706,593,141.83822631835938
1621399641.953828,602,243.19143676757812
1621399664.610335,608,181.92471313476562
1621399672.165307,610,242.46517944335938
1621399691.141519,615,195.694580078125
1621399710.057426,620,201.86978149414062
1621399717.483358,622,213.75302124023438
1621399768.920823,634,163.12054443359375
1621399799.848077,641,174.34939575195312
1621399804.247657,642,135.39431762695312
1621399813.097597,644,180.55511474609375
1621399822.007871,646,182.40167236328125
1621399826.41946,647,185.02200317382812
1621399835.268608,649,208.45309448242188
1621399887.273999,661,150.22531127929688
1621399898.683854,664,170.66458129882812
1621399913.84608,668,149.82833862304688
1621399925.22449,671,197.34298706054688
1621399936.691556,674,233.244384765625
1621399952.144942,678,161.2451171875
1621399956.008012,679,218.2877197265625
1621399972.561782,683,222.4488525390625
1621399994.677731,688,210.35928344726562
1621400043.292053,699,218.689208984375
1621400065.129408,703,193.48104858398438
1621400076.483336,706,280.19378662109375
1621400106.441395,714,287.341796875
1621400123.21794,718,261.61328125
1621400135.831086,721,294.2023010253906
1621400139.657325,722,267.12701416015625
