Wall time,Step,Value
1622551029.039391,5,-945.1770629882812
1622551082.847419,18,-746.6812744140625
1622551106.756305,24,-835.286376953125
1622551169.621145,40,-751.133544921875
1622551177.748313,42,-722.0341796875
1622551189.482795,45,-855.90185546875
1622551220.823318,53,-954.3372802734375
1622551232.68886,56,-695.8822021484375
1622551292.777329,71,-709.7564086914062
1622551304.835783,74,-778.74169921875
1622551390.524313,94,-904.854248046875
1622551425.183423,102,-714.021484375
1622551437.236092,105,-733.7608032226562
1622551441.221063,106,-792.8812255859375
1622551523.847295,126,-672.532470703125
1622551574.955997,139,-764.248779296875
1622551624.629388,150,-774.610107421875
1622551645.187147,155,-720.79443359375
1622551657.105975,158,-688.4085693359375
1622551694.787265,167,-732.9617309570312
1622551738.392587,178,-773.4061279296875
1622551758.8406,183,-765.3085327148438
1622551768.122289,185,-685.554443359375
1622551772.797041,186,-706.822509765625
1622551790.361351,190,-741.8553466796875
1622551824.967818,198,-743.6832885742188
1622551859.301449,206,-721.8165893554688
1622551863.272529,207,-763.3578491210938
1622551883.203179,212,-706.9697875976562
1622551926.78194,223,-683.249755859375
1622551950.399028,229,-772.0852661132812
1622551970.116834,234,-736.5372924804688
1622552030.58444,249,-691.0265502929688
1622552054.836262,255,-695.7650146484375
1622552075.029956,260,-728.0488891601562
1622552103.284508,267,-719.6160278320312
1622552119.404283,271,-756.27197265625
1622552127.456455,273,-713.4132690429688
1622552205.775051,292,-742.0423583984375
1622552226.913078,297,-675.2845458984375
1622552253.560697,303,-689.1115112304688
1622552273.431052,308,-734.1983642578125
1622552282.902511,310,-721.9326171875
1622552317.975039,318,-680.9227905273438
1622552372.554156,330,-760.9633178710938
1622552412.607197,339,-682.5140380859375
1622552445.521087,347,-779.2963256835938
1622552509.838452,363,-765.0350952148438
1622552525.939858,367,-734.2777099609375
1622552566.098708,377,-674.8612060546875
1622552744.626965,421,-700.3197021484375
1622552748.666447,422,-817.2217407226562
1622552824.882621,439,-676.5751342773438
1622552832.846117,441,-719.4674682617188
1622552836.855897,442,-731.1759643554688
1622552848.765907,445,-676.0890502929688
1622552872.823491,451,-716.5991821289062
1622552910.440046,460,-717.3936767578125
1622552922.48776,463,-701.5913696289062
1622552926.538281,464,-686.6290283203125
1622552966.79554,474,-679.9464111328125
1622553043.440026,491,-762.678466796875
1622553052.858528,493,-800.4248657226562
1622553138.439914,512,-695.0850830078125
1622553146.411207,514,-702.0972290039062
1622553158.336254,517,-708.3834228515625
1622553190.261134,525,-703.1270141601562
1622553214.216506,531,-709.2891845703125
1622553222.198312,533,-740.7725830078125
1622553234.216614,536,-729.0827026367188
1622553258.196739,542,-749.52587890625
1622553278.135433,547,-701.9036254882812
1622553318.199032,557,-760.7744750976562
1622553342.221544,563,-711.656005859375
1622553366.249996,569,-713.1568603515625
1622553382.306613,573,-721.7451171875
1622553406.640218,579,-704.49072265625
1622553414.753089,581,-677.6890869140625
1622553426.926765,584,-700.6591186523438
1622553435.058751,586,-748.1858520507812
1622553439.133991,587,-736.688232421875
1622553463.584325,593,-725.01318359375
1622553505.518482,602,-680.701171875
1622553579.48285,620,-699.9588623046875
1622553588.02129,622,-738.1171875
1622553638.16077,634,-708.604736328125
1622553666.97417,641,-748.4031982421875
1622553671.063363,642,-665.449951171875
1622553679.261756,644,-780.5222778320312
1622553691.615783,647,-698.6555786132812
1622553700.768103,649,-704.689697265625
1622553750.115746,661,-702.8272094726562
1622553762.306491,664,-708.02587890625
1622553778.567023,668,-677.0181884765625
1622553790.797074,671,-730.0469360351562
1622553803.000726,674,-688.258544921875
1622553819.267968,678,-704.1138305664062
1622553823.363904,679,-690.5498046875
1622553839.659092,683,-727.5191650390625
1622553860.047375,688,-670.206787109375
1622553967.995062,714,-707.8515014648438
1622553984.494938,718,-686.37939453125
1622554001.021546,722,-688.9401245117188
1622554005.120879,723,-672.58447265625
1622554036.888907,730,-687.2238159179688
1622554079.133043,739,-677.1140747070312
1622554098.341217,743,-658.0220336914062
1622554117.471805,747,-690.3242797851562
1622554141.399543,752,-727.7377319335938
1622554160.457568,756,-661.260986328125
1622554203.229295,765,-810.56005859375
1622554221.233322,769,-691.2034301757812
1622554225.279087,770,-689.261962890625
1622554229.283972,771,-711.3030395507812
1622554237.312905,773,-699.58740234375
1622554241.3606,774,-673.5857543945312
1622554265.489385,780,-707.540771484375
1622554285.584907,785,-723.8976440429688
1622554294.463669,787,-732.1173095703125
1622554315.235547,792,-673.630615234375
1622554319.225924,793,-682.30029296875
1622554323.287497,794,-722.0429077148438
1622554339.436858,798,-713.185302734375
1622554356.410852,802,-690.7886352539062
1622554376.586495,807,-683.5829467773438
1622554381.195502,808,-710.8824462890625
1622554385.2804,809,-682.2021484375
1622554479.035629,832,-686.3414306640625
1622554495.379805,836,-681.3994140625
1622554524.279303,843,-764.3906860351562
1622554639.444097,869,-717.4064331054688
1622554660.396725,874,-733.6989135742188
1622554668.644233,876,-715.197021484375
1622554695.688461,882,-688.2352294921875
1622554733.282532,890,-709.897216796875
1622554757.783794,896,-659.9813842773438
1622554774.472491,900,-724.8707885742188
1622554803.672545,907,-780.25830078125
1622554811.992883,909,-710.77392578125
1622554836.577972,915,-702.7951049804688
1622554846.237546,917,-730.1345825195312
1622554905.073448,931,-687.6441650390625
1622554909.084341,932,-720.6771240234375
1622554951.095286,942,-751.8040771484375
1622554963.506601,945,-657.99853515625
1622555002.502541,954,-714.4033813476562
1622555018.89357,958,-694.1444702148438
1622555031.220572,961,-686.5634155273438
1622555035.292056,962,-744.0594482421875
1622555072.215773,971,-726.5242309570312
1622555076.293562,972,-681.8696899414062
1622555100.890651,978,-704.7105712890625
1622555105.024265,979,-726.101318359375
1622555125.605801,984,-686.9804077148438
1622555174.739609,996,-726.1423950195312
1622555201.902009,1002,-684.5809936523438
1622555217.195474,1005,-716.6256713867188
1622555258.519006,1014,-686.0341796875
1622555272.6587,1017,-702.438720703125
1622555310.408303,1025,-713.1452026367188
1622555362.326753,1037,-785.5020751953125
1622555390.930616,1044,-674.3380737304688
1622555444.537169,1057,-710.700439453125
1622555468.881133,1063,-734.558837890625
1622555481.183021,1066,-672.2491455078125
1622555489.366256,1068,-670.9342651367188
1622555505.716817,1072,-703.969482421875
1622555522.267799,1076,-708.2529296875
1622555530.469863,1078,-728.6988525390625
1622555550.926791,1083,-693.498291015625
1622555555.072628,1084,-695.2897338867188
1622555591.952575,1093,-665.078857421875
1622555619.703659,1099,-693.928955078125
1622555638.202695,1103,-655.2798461914062
1622555642.313583,1104,-666.1976318359375
1622555682.873755,1114,-751.299072265625
1622555703.04762,1119,-673.3334350585938
1622555760.902464,1133,-682.1639404296875
1622555851.319916,1155,-664.8050537109375
1622555855.450737,1156,-662.6036987304688
1622555871.856408,1160,-664.9777221679688
1622555875.931718,1161,-657.1200561523438
1622555880.063714,1162,-650.4459838867188
1622555953.93715,1180,-678.9037475585938
1622556003.311969,1192,-708.01953125
1622556007.395871,1193,-692.3857421875
1622556032.119704,1199,-678.0264892578125
1622556041.184661,1201,-672.7579956054688
1622556061.870421,1206,-654.4397583007812
1622556172.944159,1232,-645.952392578125
1622556181.295512,1234,-669.0698852539062
1622556222.944967,1244,-660.7887573242188
1622556268.759854,1255,-650.4308471679688
1622556281.208456,1258,-652.7490844726562
1622556293.7491,1261,-660.7684326171875
1622556377.115753,1281,-667.129150390625
1622556401.826953,1287,-666.8148193359375
1622556431.411812,1294,-669.7824096679688
1622556456.846135,1300,-660.2116088867188
1622556498.802178,1310,-665.7278442382812
1622556523.468554,1316,-656.1898193359375
1622556535.797774,1319,-673.2518310546875
1622556568.675305,1327,-673.9140014648438
1622556581.028748,1330,-642.6018676757812
1622556593.504804,1333,-660.474365234375
1622556607.881337,1336,-671.605712890625
1622556612.723818,1337,-703.4483642578125
1622556691.739635,1355,-671.1303100585938
1622556759.382758,1370,-660.7442626953125
1622556820.367966,1385,-707.2698974609375
1622556832.617422,1388,-654.4022216796875
1622556836.669959,1389,-644.5274047851562
1622556844.816469,1391,-661.282470703125
1622556848.927627,1392,-667.0316162109375
1622556941.669596,1414,-664.0669555664062
1622556961.989665,1419,-643.3999633789062
1622556974.27077,1422,-646.4041748046875
1622556990.523869,1426,-669.5
1622556998.67176,1428,-659.8073120117188
1622557014.962862,1432,-647.7033081054688
1622557031.250384,1436,-654.4320068359375
1622557047.539266,1440,-672.1842651367188
1622557149.283154,1465,-666.3021240234375
1622557154.180872,1466,-643.6690063476562
1622557204.924178,1477,-660.5477905273438
1622557238.269498,1485,-643.2813110351562
1622557242.461161,1486,-661.3174438476562
1622557254.8977,1489,-650.65625
1622557263.21537,1491,-675.3655395507812
1622557304.796518,1501,-666.75830078125
1622557333.66877,1508,-651.546875
1622557394.921995,1523,-655.4431762695312
1622557398.979732,1524,-672.1357421875
1622557411.212075,1527,-652.3862915039062
1622557514.997424,1551,-651.7686767578125
1622557519.809051,1552,-678.1806030273438
1622557529.511949,1554,-662.2123413085938
1622557562.502419,1561,-651.3191528320312
1622557591.656567,1568,-655.4947509765625
1622557595.859842,1569,-645.9697875976562
1622557633.361575,1578,-661.4873657226562
1622557658.250811,1584,-649.9376831054688
1622557674.755184,1588,-645.2730712890625
1622557711.547316,1597,-641.5698852539062
1622557744.682759,1604,-657.4175415039062
1622557749.478418,1605,-649.9931030273438
1622557773.271506,1610,-644.5617065429688
1622557811.885036,1618,-646.8768310546875
1622557855.741739,1627,-649.1940307617188
1622557860.650344,1628,-654.8402099609375
1622557880.145739,1632,-640.2909545898438
1622557904.609574,1637,-652.7039794921875
1622557917.268544,1640,-669.37060546875
1622557925.637589,1642,-643.9612426757812
1622557940.00182,1645,-659.0567016601562
1622557954.427751,1648,-648.27099609375
1622557973.577732,1652,-655.6707153320312
1622558007.034992,1660,-654.4937744140625
1622558039.630171,1668,-643.0182495117188
1622558055.937436,1672,-649.6270141601562
1622558068.100841,1675,-650.0394287109375
1622558098.893998,1682,-648.3259887695312
1622558135.97606,1691,-645.8363037109375
1622558152.456797,1695,-658.180908203125
1622558156.603607,1696,-650.0064086914062
1622558160.707418,1697,-641.0499267578125
1622558168.936062,1699,-657.242431640625
1622558182.598027,1702,-682.3162231445312
1622558212.551536,1709,-648.30224609375
1622558249.654898,1718,-645.1064453125
1622558290.829098,1728,-651.7235717773438
1622558307.264867,1732,-639.2733764648438
1622558315.50851,1734,-644.13134765625
