Wall time,Step,Value
1622735525.385765,5,101.7651596069336
1622735575.246995,18,94.12641906738281
1622735598.384783,24,70.73355102539062
1622735659.919246,40,60.27760314941406
1622735667.527497,42,134.73748779296875
1622735679.087088,45,71.37407684326172
1622735709.693988,53,64.69354248046875
1622735721.15807,56,111.49100494384766
1622735779.146071,71,71.92095184326172
1622735790.826552,74,95.49278259277344
1622735868.942739,94,94.70121765136719
1622735900.157984,102,121.1002426147461
1622735915.574059,106,119.12211608886719
1622735993.423491,126,59.48160934448242
1622736043.892018,139,77.21434783935547
1622736105.954787,155,41.13962173461914
1622736117.442643,158,68.65975952148438
1622736152.388247,167,89.11090850830078
1622736194.957371,178,48.23843765258789
1622736214.135863,183,18.639793395996094
1622736221.795506,185,30.256328582763672
1622736225.644761,186,33.029869079589844
1622736241.160332,190,21.4774112701416
1622736307.359139,207,42.264888763427734
1622736393.496675,229,28.91974449157715
1622736413.207565,234,55.340171813964844
1622736471.964724,249,16.331417083740234
1622736495.615041,255,38.77231979370117
1622736515.354155,260,70.08271789550781
1622736542.940216,267,54.21619415283203
1622736558.685344,271,40.71624755859375
1622736566.565426,273,66.59228515625
1622736641.252916,292,55.2868537902832
1622736703.44974,308,20.0848445892334
1622736711.249441,310,13.70146369934082
1622736742.676819,318,66.19954681396484
1622736789.961416,330,14.537877082824707
1622736824.82203,339,17.63578987121582
1622736856.00787,347,85.44315338134766
1622736918.293,363,14.379463195800781
1622736933.927851,367,25.617355346679688
1622737146.7385,421,26.07207489013672
1622737150.636523,422,10.034400939941406
1622737216.821843,439,11.373577117919922
1622737228.78281,442,12.633058547973633
1622737240.672347,445,15.034053802490234
1622737300.440788,460,10.858261108398438
1622737312.224972,463,11.382438659667969
1622737316.231776,464,15.675405502319336
1622737355.154469,474,8.54816722869873
1622737422.594611,491,9.952232360839844
1622737430.526996,493,17.291614532470703
1622737514.521413,514,11.182903289794922
1622737582.337996,531,13.470574378967285
1622737602.079186,536,12.97452449798584
1622737707.222556,563,20.070653915405273
1622737746.162522,573,21.956363677978516
1622737769.490637,579,24.497695922851562
1622737777.265589,581,22.008848190307617
1622737796.719119,586,19.46757698059082
1622737800.590967,587,20.67049789428711
1622737859.516591,602,22.943561553955078
1622737929.822981,620,21.362178802490234
1622737937.626761,622,21.10881233215332
1622737985.494243,634,24.539417266845703
1622738013.596288,641,22.522462844848633
1622738017.571158,642,23.140968322753906
1622738025.597085,644,20.87233543395996
1622738037.638101,647,23.089557647705078
1622738045.538206,649,24.537004470825195
1622738092.877601,661,16.947269439697266
1622738132.573677,671,18.85289192199707
1622738180.269271,683,18.865617752075195
1622738200.041463,688,18.306140899658203
1622738303.234345,714,20.78132438659668
1622738319.053573,718,21.800235748291016
1622738334.842516,722,22.175294876098633
1622738338.813327,723,25.757755279541016
1622738366.432982,730,23.012908935546875
1622738402.050052,739,24.362836837768555
1622738417.642512,743,21.708415985107422
1622738433.232403,747,22.459476470947266
1622738452.748575,752,21.60286521911621
1622738468.567577,756,16.653764724731445
1622738504.281072,765,22.02435302734375
1622738520.098853,769,24.355836868286133
1622738527.990471,771,22.512136459350586
1622738535.907962,773,21.35744285583496
1622738563.633805,780,23.433488845825195
1622738583.475612,785,24.56849479675293
1622738591.406051,787,22.280765533447266
1622738611.373062,792,23.487768173217773
1622738619.405449,794,20.739961624145508
1622738635.506587,798,21.793418884277344
1622738651.988323,802,19.25565528869629
1622738676.163998,808,23.607343673706055
1622738680.169924,809,18.72646141052246
1622738772.145912,832,20.999109268188477
1622738788.097594,836,18.4110107421875
1622738918.836182,869,20.62090492248535
1622738946.36591,876,19.936716079711914
1622738969.870427,882,20.82924461364746
1622739024.82391,896,21.281932830810547
1622739040.836939,900,21.111190795898438
1622739068.30932,907,21.565092086791992
1622739076.22692,909,22.870458602905273
1622739100.132864,915,25.592554092407227
1622739107.952884,917,20.151954650878906
1622739163.005795,931,20.429025650024414
1622739166.969866,932,24.709867477416992
1622739206.300463,942,20.948688507080078
1622739218.071821,945,20.571731567382812
1622739254.003807,954,25.0531063079834
1622739269.680905,958,20.701196670532227
1622739285.410511,962,18.345413208007812
1622739320.851123,971,17.288162231445312
1622739324.744177,972,20.04701805114746
1622739348.371911,978,20.345638275146484
1622739352.338217,979,20.517637252807617
1622739371.907381,984,16.701519012451172
1622739419.106568,996,16.831605911254883
1622739443.100102,1002,20.225425720214844
1622739454.927617,1005,19.843746185302734
1622739490.271611,1014,15.71191692352295
1622739534.067986,1025,15.904354095458984
1622739609.996642,1044,19.801006317138672
1622739661.360307,1057,18.734107971191406
1622739685.285483,1063,19.976585388183594
1622739697.125153,1066,20.069238662719727
1622739705.012439,1068,17.43596649169922
1622739720.761222,1072,19.475278854370117
1622739744.435354,1078,25.493642807006836
1622739764.272172,1083,22.051532745361328
1622739804.032737,1093,18.564117431640625
1622739827.790618,1099,19.38642120361328
1622739847.877922,1104,20.760107040405273
1622739887.372267,1114,21.534425735473633
1622739907.113196,1119,15.44094467163086
1622740053.701002,1156,22.579151153564453
1622740069.647213,1160,21.48060417175293
1622740073.611723,1161,18.33037757873535
1622740077.626443,1162,21.000059127807617
1622740148.401115,1180,18.034433364868164
1622740195.827247,1192,15.207582473754883
1622740199.743166,1193,16.686626434326172
1622740223.567798,1199,22.486923217773438
1622740251.883853,1206,19.421384811401367
1622740357.136569,1232,17.38575553894043
1622740404.853211,1244,18.079730987548828
1622740448.175255,1255,19.6351375579834
1622740460.019697,1258,19.100387573242188
1622740471.803483,1261,15.674904823303223
1622740551.116677,1281,14.060795783996582
1622740575.06572,1287,17.909452438354492
1622740603.094681,1294,16.265954971313477
1622740627.421654,1300,16.34974479675293
1622740667.415227,1310,17.551719665527344
